tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	yes	direct.speech.1	-	-	-	-
steuern	-	steuern	VVFIN	VFIN.Full.1.Pl.Pres.Ind	no	direct.speech.1	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	direct.speech.1	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Neut	no	direct.speech.1	-	-	-	-
flavianischen	-	flavianisch	ADJA	ADJA.Pos.Dat.Pl.Neut	no	direct.speech.1	-	-	-	-
Gütern	-	Gut	NN	N.Reg.Dat.Pl.Neut	no	direct.speech.1	-	-	-	-
Donna	-	Donna	NE	N.Name.Nom.Sg.Fem	no	direct.speech.1	-	-	-	-
Angela	-	Angela	NE	N.Name.Nom.Sg.Fem	no	direct.speech.1	-	-	-	-
Borgia	-	Borgia	NE	N.Name.Nom.Sg.Fem	no	direct.speech.1	-	-	-	-
aus	-	aus	PTKVZ	PART.Verb	no	direct.speech.1	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.1	-	-	-	-
vermählen	-	vermählen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	direct.speech.1	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	direct.speech.1	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	direct.speech.1	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	direct.speech.1	-	-	-	-
Erben	-	Erbe	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.1	-	-	-	-
der	-	der	ART	ART.Def.Gen.Pl.Masc	no	direct.speech.1	-	-	-	-
Rechtsansprüche	-	Rechtsanspruch	NN	N.Reg.Gen.Pl.Masc	no	direct.speech.1	-	-	-	-
der	-	der	ART	ART.Def.Gen.Pl.Masc	no	direct.speech.1	-	-	-	-
Contrarier	-	Contrarier	NN	N.Reg.Gen.Pl.Masc	no	direct.speech.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.1	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	direct.speech.1	-	-	-	-
liebenswürdigen	-	liebenswürdig	ADJA	ADJA.Pos.Dat.Sg.Masc	no	direct.speech.1	-	-	-	-
Grafen	-	Graf	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.1	-	-	-	-
Ettore	-	Ettore	NE	N.Name.Nom.Sg.Neut	no	direct.speech.1	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.1	-	-	-	-
Unter	-	unter	APPR	APPR.Unter	yes	direct.speech.1	-	-	-	-
uns	-	uns	PPER	PRO.Pers.Subst.1.Dat.Pl.*	no	direct.speech.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.1	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.1	-	-	-	-
wünsche	-	wunsch	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.1	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	direct.speech.1	-	-	-	-
Mädchen	-	Mädchen	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.1	-	-	-	-
weg	-	weg	PTKVZ	PART.Verb	no	direct.speech.1	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.1	-	-	-	-
Sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	yes	direct.speech.1	-	-	-	-
bringt	-	bringen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.1	-	-	-	-
mich	-	mich	PRF	PRO.Refl.Subst.1.Acc.Sg.*	no	direct.speech.1	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.1	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	direct.speech.1	-	-	-	-
Staat	-	Staat	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.1	-	-	-	-
Ferrara	-	Ferrara	NN	N.Name.Nom.Sg.*	no	direct.speech.1	-	-	-	-
um	-	um	APPR	APPR.Acc	no	direct.speech.1	-	-	-	-
unsern	-	unsern	ADJD	PRO.Poss.Attr.-.Acc.Sg.Masc	no	direct.speech.1	-	-	-	-
unvergleichlichen	-	unvergleichlich	ADJA	ADJA.Pos.Acc.Sg.Masc	no	direct.speech.1	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.1	-	-	-	-
unersetzlichen	-	unersetzlich	ADJA	ADJA.Pos.Acc.Sg.Masc	no	direct.speech.1	-	-	-	-
Kardinal	-	Kardinal	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.1	-	-	-	-
Ippolito.	-	Ippolito.	NE	FM	no	direct.speech.1	-	-	-	-
«	-	«	$(	FM	no	direct.speech.1	-	-	-	-
»	-	»	$(	FM	yes	direct.speech.2	-	-	-	-
Ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
mag	-	mögen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
auch	-	auch	ADV	ADV	no	direct.speech.2	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.2	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.2	-	-	-	-
wünsche	-	wunsch	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	direct.speech.2	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.2	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	direct.speech.2	-	-	-	-
Mond	-	Mond	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.2	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
Kuppeln	-	Kuppel	VVFIN	VFIN.Full.1.Pl.Pres.Ind	yes	direct.speech.2	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.2	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	direct.speech.2	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	direct.speech.2	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	direct.speech.2	-	-	-	-
Pedanten	-	Pedant	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.2	-	-	-	-
