tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Von	-	von	APPR	APPR.Dat	yes	reported.thought.1.border=percept	-	-	-	-
jener	-	jener	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	reported.thought.1.border=percept	-	-	-	-
dramatischen	-	dramatisch	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.thought.1.border=percept	-	-	-	-
Unbeholfenheit	-	Unbeholfenheit	NN	N.Reg.Dat.Sg.Fem	no	reported.thought.1.border=percept	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	reported.thought.1.border=percept	-	-	-	-
so	-	so	ADV	ADV	no	reported.thought.1.border=percept	-	-	-	-
leicht	-	leicht	ADJD	ADJD.Pos	no	reported.thought.1.border=percept	-	-	-	-
einem	-	ein	ART	ART.Indef.Dat.Sg.Masc	no	reported.thought.1.border=percept	-	-	-	-
ersten	-	erster	ADJA	ADJA.Pos.Dat.Sg.Masc	no	reported.thought.1.border=percept	-	-	-	-
Versuch	-	Versuch	NN	N.Reg.Dat.Sg.Masc	no	reported.thought.1.border=percept	-	-	-	-
anklebt	-	ankleben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.thought.1.border=percept	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.thought.1.border=percept	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	reported.thought.1.border=percept	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	reported.thought.1.border=percept	-	-	-	-
Ada	-	Ada	NE	N.Name.Nom.Sg.Fem	no	reported.thought.1.border=percept	-	-	-	-
Christen	-	Christ	NN	N.Reg.Dat.Pl.Masc	no	reported.thought.1.border=percept	-	-	-	-
kaum	-	kaum	ADV	ADV	no	reported.thought.1.border=percept	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	reported.thought.1.border=percept	-	-	-	-
Spur	-	Spur	NN	N.Reg.Acc.Sg.Fem	no	reported.thought.1.border=percept	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	reported.thought.1.border=percept	-	-	-	-
entdecken	-	entdecken	VVINF	VINF.Full.-	no	reported.thought.1.border=percept	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.thought.1.border=percept	-	-	-	-
Auch	-	auch	ADV	ADV	yes	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Charakterzeichnung	-	Charakterzeichnung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
gut	-	gut	ADJD	ADJD.Pos	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
hat	-	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
etwas	-	etwas	ADV	ADV	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
männlicher	-	männlich	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Bestimmtheit	-	Bestimmtheit	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
an	-	an	APPR	APPR.An	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Dat.Pl.*	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Vorzüglich	-	vorzüglich	ADJD	ADJD.Pos	yes	-	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	-	-	-	-	-
Faustina	-	Faustina	NE	N.Name.Nom.Sg.*	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
harte	-	hart	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
seinen	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Masc	no	-	-	-	-	-
Standesvorurtheilen	-	Standesvorurtheil	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
befangene	-	befangen	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Kaufherr	-	Kaufherr	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
Warren	-	Warren	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
gute	-	gut	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
