tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Aber	-	aber	KON	CONJ.Coord.Aber	yes	direct.speech.2	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
war	-	sein	VAFIN	VFIN.Sein.1.Sg.Past.Ind	no	direct.speech.2	-	-	-	-
doch	-	doch	ADV	ADV	no	direct.speech.2	-	-	-	-
außerordentlich	-	außerordentlich	ADJD	ADJD.Pos	no	direct.speech.2	-	-	-	-
überrascht	-	überraschen	VVPP	VPP.Full.Psp	no	direct.speech.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
als	-	als	KOUS	CONJ.SubFin.-	no	reported.thought.1	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	reported.thought.1	-	speaker.1	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	reported.thought.1	-	-	-	-
rege	-	rege	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.thought.1	-	-	-	-
geistige	-	geistig	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.thought.1	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.thought.1	-	-	-	-
wirtschaftliche	-	wirtschaftlich	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.thought.1	-	-	-	-
Leben	-	Leben	NN	N.Reg.Acc.Sg.Neut	no	reported.thought.1	-	-	-	-
wahr	-	wahr	ADJD	ADJD.Pos	no	reported.thought.1	-	-	intexpr.1	-
nahm	-	nehmen	VVFIN	VFIN.Full.3.Sg.Past.Ind	yes	reported.thought.1	-	-	intexpr.1	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
als	-	als	KOUS	CONJ.SubFin.-	no	direct.speech.2	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	-	-	-	-
sah	-	sehen	VVFIN	VFIN.Full.1.Sg.Past.Ind	no	direct.speech.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
wie	-	wie	KOUS	PROADV.Inter	no	direct.speech.2	-	-	-	-
sehr	-	sehr	ADV	ADV	no	direct.speech.2	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Masc	no	direct.speech.2	-	-	-	-
Bewohner	-	Bewohner	NN	N.Reg.Nom.Pl.Masc	no	direct.speech.2	-	-	-	-
bemüht	-	bemühen	VVPP	ADJD.Pos	no	direct.speech.2	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	direct.speech.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Dat.Pl.*	no	direct.speech.2	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
reiche	-	reich	ADJA	ADJA.Pos.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
Kultur	-	Kultur	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	direct.speech.2	-	-	-	-
Westens	-	Westen	NN	N.Reg.Gen.Sg.Masc	no	direct.speech.2	-	-	-	-
zu	-	zu	PTKA	PART.Deg	no	direct.speech.2	-	-	-	-
eigen	-	eigen	ADJD	ADJD.Pos	no	direct.speech.2	-	-	-	-
