tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Das	-	der	ART	ART.Def.Nom.Sg.Neut	yes	-	-	-	-	-
Vorstehende	-	vorstehend	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
möge	-	möge	VMFIN	VFIN.Mod.3.Sg.Pres.Subj	no	-	-	-	-	-
genügen	-	genügen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	-	-	-	-	-
zeigen	-	zeigen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wie	-	wie	KOKOM	PROADV.Inter	no	-	-	-	-	-
wirklich	-	wirklich	ADJD	ADJD.Pos	no	-	-	-	-	-
ein	-	ein	ART	ART.Indef.Nom.Sg.Masc	no	-	-	-	-	-
frischer	-	frisch	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Hauch	-	Hauch	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
ächt	-	ächen	VVFIN	ADJD.Pos	no	-	-	-	-	-
konstitutionellen	-	konstitutionell	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Lebens	-	Leben	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
reinigend	-	reinigend	ADJD	ADJD.Pos	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
kräftigend	-	kräftigend	ADJD	ADJD.Pos	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
befreiend	-	befreiend	ADJD	ADJD.Pos	no	-	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
schöne	-	schön	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Ländchen	-	Ländchen	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
an	-	an	APPR	APPR.An	no	-	-	-	-	-
Deutschlands	-	Deutschland	NE	N.Name.Gen.Sg.Neut	no	-	-	-	-	-
südwestlicher	-	südwestlich	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Ecke	-	Ecke	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
durchzieht	-	durchziehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Segen	-	Segen	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
findenden	-	findend	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Volkes	-	Volk	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Das	-	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
Programm	-	Programm	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
neuen	-	neu	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Aera	-	Aera	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
wurde	-	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Volk	-	Volk	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
seiner	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	no	-	-	-	-	-
Vertretung	-	Vertretung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
gebilligt	-	billigen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Pl.Fem	no	-	-	-	-	-
Kirchen	-	Kirche	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
waren	-	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	-	-	-	-	-
dnrch	-	dnrch	NN	ADJD.Pos	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Neut	no	-	-	-	-	-
Ereignisse	-	Ereignis	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Jahres	-	Jahr	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
1860	-	1860	CARD	CARD	no	-	-	-	-	-
zunächst	-	zunächst	ADV	ADV	no	-	-	-	-	-
berührt	-	berühren	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
bevormundenden	-	bevormundend	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Gewalt	-	Gewalt	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
Staates	-	Staat	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
entlassene	-	entlassen	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
evangelische	-	evangelisch	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Kirche	-	Kirche	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
hat	-	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
geschaffene	-	geschaffen	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Lage	-	Lage	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
anerkennend	-	anerkennend	ADJD	ADJD.Pos	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Grund-	-	Grund	TRUNC	TRUNC.Noun	no	-	-	-	-	-
gesetz	-	gesetz	NN	ADJD.Pos	no	-	-	-	-	-
v	-	v	VVFIN	ADJD.Pos	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
5.	-	5.	ADJA	ADJA.Pos.*.Sg.Masc	no	-	-	-	-	-
September	-	September	NN	N.Reg.*.Sg.Masc	no	-	-	-	-	-
1861	-	1861	CARD	CARD	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Gemeindeprinzip	-	Gemeindeprinzip	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
beruhende	-	beruhend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Repräsentativverfassung	-	Repräsentativverfassung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
gegeben	-	geben	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Dat.Sg.Fem	no	reported.writing.1	-	-	-	-
zufolge	-	zufolge	APPO	APPO.Dat	no	reported.writing.1	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	reported.writing.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.1	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	reported.writing.1	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	reported.writing.1	-	-	-	-
Rechte	-	Recht	NN	N.Reg.Dat.Sg.Neut	no	reported.writing.1	-	-	-	-
konstitutioneller	-	konstitutionell	ADJA	ADJA.Pos.Gen.Sg.Fem	no	reported.writing.1	-	-	-	-
Selbstverwaltung	-	Selbstverwaltung	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.1	-	-	-	-
ausgestattet	-	ausstatten	VVPP	VPP.Full.Psp	no	reported.writing.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.1	-	-	-	-
direkt	-	direkt	ADJD	ADJD.Pos	no	reported.writing.1	-	-	-	-
uuter	-	uuter	VVFIN	ADJD.Comp	no	reported.writing.1	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	reported.writing.1	-	-	-	-
Großherzog	-	Großherzog	NN	N.Reg.Dat.Sg.Masc	no	reported.writing.1	-	-	-	-
als	-	als	KOKOM	APPR.Als	no	reported.writing.1	-	-	-	-
