tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
t&gt;	-	t&gt;	NE	N.Name.*.*.*	yes	-	-	-	-	note
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	note
Red	-	Red	NE	N.Name.*.*.*	no	-	-	-	-	note
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	note
Die	-	der	ART	ART.Def.Nom.Sg.Fem	yes	reported.writing.1	-	-	-	note
Erwähnung	-	Erwähnung	NN	N.Reg.Nom.Sg.Fem	no	reported.writing.1	-	-	intexpr.1	note
Quizmann's	-	Quizmann's	VVFIN	N.Name.*.*.*	no	reported.writing.1	-	-	-	note
an	-	an	APPR	APPR.An	no	reported.writing.1	-	-	-	note
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	no	reported.writing.1	-	-	-	note
Stelle	-	Stelle	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.1	-	-	-	note
kann	-	können	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	-	-	-	note
seinen	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Masc	no	-	-	-	-	note
Freunden	-	Freund	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	note
in	-	in	APPR	APPR.In	no	-	-	-	-	note
Heidelberg	-	Heidelberg	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	note
als	-	als	KOKOM	APPR.Als	no	-	-	-	-	note
Beweis	-	Beweis	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	note
dienen	-	dienen	VVINF	VINF.Full.-	no	-	-	-	-	note
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	note
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	note
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	note
Referent	-	Referent	NN	N.Reg.Nom.Sg.Masc	no	-	-	speaker.1_22	-	note
die	-	der	ART	ART.Def.Acc.Pl.Neut	no	reported.writing.22	-	-	-	note
wenigen	-	weniger	PIAT	PRO.Indef.Attr.-.Acc.Pl.Neut	no	reported.writing.22	-	-	-	note
tadelnden	-	tadelnd	ADJA	ADJA.Pos.Acc.Pl.Neut	no	reported.writing.22	-	-	-	note
Worte	-	Wort	NN	N.Reg.Acc.Pl.Neut	no	reported.writing.22	-	-	intexpr.22	note
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.22	-	-	-	note
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Neut	no	reported.writing.22	-	-	-	note
in	-	in	APPR	APPR.In	no	reported.writing.22	-	-	-	note
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.22|reported.writing.23	-	-	-	note
sonst	-	sonst	ADV	ADV	no	reported.writing.22|reported.writing.23	-	-	-	note
so	-	so	ADV	ADV	no	reported.writing.22|reported.writing.23	-	-	-	note
wohlwollenden	-	wohlwollend	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.writing.22|reported.writing.23	-	-	-	note
Besprechung	-	Besprechung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.22|reported.writing.23	-	speaker.23	-	note
der	-	der	ART	ART.Def.Gen.Pl.Masc	no	reported.writing.22|reported.writing.23	-	-	-	note
„deutschen	-	„deutsch	ADJA	ADJA.Pos.Gen.Pl.Masc	no	reported.writing.22|reported.writing.23	-	-	-	note
Briefe	-	Brief	NN	N.Reg.Gen.Pl.Masc	no	reported.writing.22|reported.writing.23	-	-	-	note
über	-	über	APPR	APPR.über	no	reported.writing.22|reported.writing.23	-	-	-	note
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	reported.writing.22|reported.writing.23	-	-	-	note
Orient"	-	Orient"	NN	N.Reg.Acc.Sg.Masc	no	reported.writing.22|reported.writing.23	-	-	-	note
