tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
In	-	in	APPR	APPR.In	yes	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Fem	no	-	-	-	-	-
kurhessischen	-	kurhessisch	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
Wirren	-	Wirre	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
geht	-	gehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
mehrmals	-	mehrmals	ADV	ADV	no	-	-	-	-	-
als	-	als	KOKOM	APPR.Als	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Nom.Sg.Fem	no	-	-	-	-	-
Art	-	Art	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
außerordentlicher	-	außerordentlich	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Gesandter	-	Gesandter	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Kurfürsten	-	Kurfürsten	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
Kassel	-	Kassel	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Sehr	-	sehr	ADV	ADV	yes	-	-	-	-	-
einflußreich	-	einflußreich	ADJD	ADJD.Pos	no	-	-	-	-	-
zeigt	-	zeigen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	no	reported.thought.24	-	speaker.24	-	-
Ansicht	-	Ansicht	NN	N.Reg.Nom.Sg.Fem	no	reported.thought.24	-	-	intexpr.24	-
während	-	während	APPR	APPR.Gen	no	reported.thought.24	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	reported.thought.24	-	-	-	-
Katechismusstreites	-	Katechismusstreit	NN	N.Reg.Gen.Sg.Masc	no	reported.thought.24	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wo	-	wo	PWAV	PROADV.Inter	no	reported.speech.1	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.speech.1	-	speaker.1	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Neut	no	reported.speech.1	-	-	-	-
Nachgeben	-	Nachgeben	NN	N.Reg.Dat.Sg.Neut	no	reported.speech.1	-	-	-	-
gegen	-	gegen	APPR	APPR.Acc	no	reported.speech.1	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	reported.speech.1	-	-	-	-
Widerstand	-	Widerstand	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.1	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	reported.speech.1	-	-	-	-
Volkes	-	Volk	NN	N.Reg.Gen.Sg.Neut	no	reported.speech.1	-	-	-	-
räth	-	räth	NE	ADJD.Pos	no	reported.speech.1	-	-	intexpr.1	-
.	-	--	$.	SYM.Pun.Sent	no	reported.speech.1	-	-	-	-
S.	-	S.	ADV	N.Reg.Nom.Sg.Fem	yes	-	frame.2	-	-	-
269	-	269	CARD	CARD	no	-	frame.2	-	-	-
erzählt	-	erzählen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.2	-	intexpr.2	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.2	speaker.2_3	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.2	-	-	-
„Da	-	„da	NN	CARD	yes	direct.writing.2	-	-	-	-
nun	-	nun	ADV	ADV	no	direct.writing.2	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	direct.writing.2	-	-	-	-
König	-	König	NN	N.Reg.Nom.Sg.Masc	no	direct.writing.2	-	-	-	-
sein	-	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	no	direct.writing.2	-	-	-	-
eigner	-	eign	ADJA	ADJA.Pos.Nom.Sg.Masc	no	direct.writing.2	-	-	-	-
Ministerpräsident	-	Ministerpräsident	NN	N.Reg.Nom.Sg.Masc	no	direct.writing.2	-	-	-	-
sein	-	sein	VAINF	VINF.Sein.-	no	direct.writing.2	-	-	-	-
wollte	-	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	direct.writing.2	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.writing.2	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	direct.writing.2	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
Leitung	-	Leitung	NN	N.Reg.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	direct.writing.2	-	-	-	-
Gesammtministeriums	-	Gesammtministerium	NN	N.Reg.Gen.Sg.Neut	no	direct.writing.2	-	-	-	-
selbst	-	selbst	ADV	ADV	no	direct.writing.2	-	-	-	-
vorbehielt	-	vorbehalten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.2	-	-	-	-
so	-	so	ADV	ADV	no	direct.writing.2	-	-	-	-
wurde	-	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	direct.writing.2	-	-	-	-
mir	-	sich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	direct.writing.2	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	direct.writing.2|reported.speech.3.nonfact	-	-	-	-
persönliche	-	persönlich	ADJA	ADJA.Pos.Nom.Sg.Masc	no	direct.writing.2|reported.speech.3.nonfact	-	-	-	-
Vortrag	-	Vortrag	NN	N.Reg.Nom.Sg.Masc	no	direct.writing.2|reported.speech.3.nonfact	-	-	intexpr.3	-
bei	-	bei	APPR	APPR.Dat	no	direct.writing.2|reported.speech.3.nonfact	-	-	-	-
demselben	-	derselbe	PDS	PRO.Dem.Attr.-.Dat.Sg.Masc	no	direct.writing.2|reported.speech.3.nonfact	-	-	-	-
übertragen	-	übertragen	VVPP	VPP.Full.Psp	no	direct.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.2	-	-	-	-
wobei	-	wobei	PWAV	CONJ.SubFin.-	no	direct.writing.2	-	-	-	-
meine	-	mein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
Stellung	-	Stellung	NN	N.Reg.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
zu	-	zu	APPR	APPR.Dat	no	direct.writing.2	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	direct.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.2	-	-	-	-
welche	-	welcher	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
bisher	-	bisher	ADV	ADV	no	direct.writing.2	-	-	-	-
eine	-	ein	ART	ART.Indef.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
rein	-	rein	ADV	ADJD.Pos	no	direct.writing.2	-	-	-	-
außerdienstliche	-	außerdienstlich	ADJA	ADJA.Pos.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
Vertrauenssache	-	Vertrauenssache	NN	N.Reg.Nom.Sg.Fem	no	direct.writing.2	-	-	-	-
war	-	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	direct.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.2	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	direct.writing.2	-	-	-	-
officiellen	-	officiell	ADJA	ADJA.Pos.Acc.Sg.Masc	no	direct.writing.2	-	-	-	-
Boden	-	Boden	NN	N.Reg.Acc.Sg.Masc	no	direct.writing.2	-	-	-	-
erhielt	-	erhalten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.2	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.writing.2	-	-	-	-
Dies	-	dieser	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	yes	direct.writing.2	-	-	-	-
war	-	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	direct.writing.2	-	-	-	-
mir	-	sich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	direct.writing.2	-	-	-	-
