tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	frame.1	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	frame.1	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	frame.1	-	-	-
wahrscheinlich	-	wahrscheinlich	ADJD	ADJD.Pos	no	-	frame.1	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	frame.1	-	-	-
Oestreich	-	Oestreich	NN	ADJD.Pos	no	-	frame.1	speaker.1	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	frame.1	-	-	-
Vertrauen	-	vertrauen	NN	N.Reg.Dat.Sg.Neut	no	-	frame.1	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	frame.1	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	frame.1	-	-	-
preußische	-	preußisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	frame.1	-	-	-
Hilfe	-	Hilfe	NN	N.Reg.Acc.Sg.Fem	no	-	frame.1	-	-	-
glauben	-	glauben	VVINF	VINF.Full.-	no	-	frame.1	-	intexpr.1	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	frame.1	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Fem	no	indirect.thought.1.nonfact	-	-	-	-
Gefahren	-	Gefahr	NN	N.Reg.Dat.Pl.Fem	no	indirect.thought.1.nonfact	-	-	-	-
Trotz	-	Trotz	NN	APPR.Gen	no	indirect.thought.1.nonfact	-	-	-	-
bieten	-	bieten	VVINF	VINF.Full.-	no	indirect.thought.1.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	indirect.thought.1.nonfact	-	-	-	-
können	-	können	VMINF	VINF.Mod.-	no	indirect.thought.1.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.1.nonfact	-	-	-	-
denen	-	der	PRELS	PRO.Rel.Subst.-.Dat.Pl.Fem	no	indirect.thought.1.nonfact	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	indirect.thought.1.nonfact	-	-	-	-
durch	-	durch	APPR	APPR.Acc	no	indirect.thought.1.nonfact	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	indirect.thought.1.nonfact	-	-	-	-
neutrale	-	neutral	ADJA	ADJA.Pos.Acc.Sg.Fem	no	indirect.thought.1.nonfact	-	-	-	-
Haltung	-	Haltung	NN	N.Reg.Acc.Sg.Fem	no	indirect.thought.1.nonfact	-	-	-	-
ausgesetzt	-	aussetzen	VVPP	VPP.Full.Psp	no	indirect.thought.1.nonfact	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	indirect.thought.1.nonfact	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
