tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Unter	-	unter	APPR	APPR.Unter	yes	-	-	-	-	-
solchen	-	solcher	PIAT	PRO.Indef.Attr.-.Dat.Pl.Masc	no	-	-	-	-	-
Umständen	-	Umstand	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
haben	-	haben	VAFIN	VFIN.Haben.1.Pl.Pres.Ind	no	-	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	-	speaker.9	-	-
kaum	-	kaum	ADV	ADV	no	-	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Recht	-	Recht	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
dies	-	dieser	PDAT	PRO.Dem.Subst.-.Acc.Sg.Neut	no	reported.thought.9.nonfact	-	-	-	-
Werk	-	Werk	NN	N.Reg.Acc.Sg.Neut	no	reported.thought.9.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	reported.thought.9.nonfact	-	-	-	-
beurtheilen	-	beurtheilen	VVINF	VINF.Full.-	no	reported.thought.9.nonfact	-	-	intexpr.9	-
.	-	--	$.	SYM.Pun.Sent	no	reported.thought.9.nonfact	-	-	-	-
Mögen	-	Mögen	VMFIN	VFIN.Mod.3.Pl.Pres.Subj	yes	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Masc	no	-	-	-	-	-
Leser	-	Leser	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	-	-	-	-
viel	-	viel	PIAT	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
Freude	-	Freude	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Behagen	-	Behagen	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Anregung	-	Anregung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
