tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Aber	-	aber	KON	CONJ.Coord.Aber	yes	direct.speech.7	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	direct.speech.7	-	-	-	-
Ministerium	-	Ministerium	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.7	-	-	-	-
Grenville	-	Grenville	NN	N.Name.Nom.Sg.*	no	direct.speech.7	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.7	-	-	-	-
das	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	direct.speech.7	-	-	-	-
an	-	an	APPR	APPR.An	no	direct.speech.7	-	-	-	-
seinem	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	direct.speech.7	-	-	-	-
alten	-	alt	ADJA	ADJA.Pos.Dat.Sg.Masc	no	direct.speech.7	-	-	-	-
Plan	-	Plan	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.7	-	-	-	-
festhielt	-	festhalten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.speech.7	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.7	-	-	-	-
nichts	-	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	no	direct.speech.7	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.7	-	-	-	-
tun	-	tun	VVINF	VINF.Full.-	no	direct.speech.7	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.7	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.7	-	-	-	-
dies	-	dieser	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	direct.speech.7	-	-	-	-
noch	-	noch	ADV	CONJ.Coord.Noch	no	direct.speech.7	-	-	-	-
dazu	-	dazu	PAV	PROADV.Dem	no	direct.speech.7	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.7	-	-	-	-
kostspieliger	-	kostspielig	ADJA	ADJA.Pos.Dat.Sg.Fem	no	direct.speech.7	-	-	-	-
Weise	-	Weise	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.7	-	-	-	-
