tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Die	-	der	ART	ART.Def.Nom.Pl.Neut	yes	-	-	-	-	-
Dinge	-	Ding	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wie	-	wie	KOUS	PROADV.Inter	no	-	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	no	-	-	-	-	-
hier	-	hier	ADV	ADV	no	-	-	-	-	-
herausgepflückt	-	herausgflücken	ADJD	VPP.Full.Psp	no	-	-	-	-	-
haben	-	haben	VAFIN	VFIN.Haben.1.Pl.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
machen	-	machen	VVFIN	VFIN.Full.1.Pl.Pres.Ind	no	-	-	-	-	-
natürlich	-	natürlich	ADV	ADV	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Hauptsache	-	Hauptsache	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
inhaltreichen	-	inhaltreich	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
anziehenden	-	anziehend	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Buches	-	Buch	NN	N.Reg.Gen.Sg.Neut	no	-	-	speaker.1_2_16_3	-	-
aus	-	aus	PTKVZ	PART.Verb	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Sein	-	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	yes	-	-	-	-	-
Schwerpunkt	-	Schwerpunkt	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
liegt	-	liegen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.1.nonfact.prag	-	-	-	-
aktenmäßigen	-	aktenmäßig	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.writing.1.nonfact.prag	-	-	-	-
Darlegung	-	Darlegung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.1.nonfact.prag	-	-	intexpr.1	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
sachkundigen	-	sachkundig	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
gewissenhaften	-	gewissenhaft	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
Erörterung	-	Erörterung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.2	-	-	intexpr.2	-
der	-	der	ART	ART.Def.Gen.Pl.Fem	no	reported.writing.2	-	-	-	-
politischen	-	politisch	ADJA	ADJA.Pos.Gen.Pl.Fem	no	reported.writing.2	-	-	-	-
Verhandlungen	-	Verhandlung	NN	N.Reg.Gen.Pl.Fem	no	reported.writing.2	-	-	-	-
in	-	in	APPR	APPR.In	no	reported.writing.2	-	-	-	-
Berlin	-	Berlin	NE	N.Name.Dat.Sg.Neut	no	reported.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
Frankfurt	-	Frankfurt	NE	N.Name.Dat.Sg.Neut	no	reported.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
London	-	London	NE	N.Name.Dat.Sg.Neut	no	reported.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.2	-	-	-	-
Malmö	-	Malmö	NE	N.Name.Dat.Sg.Neut	no	reported.writing.2	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.writing.2	-	-	-	-
Kopenhagen	-	Kopenhagen	NE	N.Name.Dat.Sg.Neut	no	reported.writing.2	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.writing.2	-	-	-	-
