tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Dabei	-	dabei	PAV	PROADV.Dem	yes	-	-	-	-	-
besteht	-	bestehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
noch	-	noch	ADV	ADV	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Wahrscheinlichkeit	-	Wahrscheinlichkeit	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
einzelne	-	einzeln	ADJA	ADJA.Pos.Nom.Pl.Fem	no	-	-	-	-	-
Parteien	-	Partei	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Wünschen	-	Wünsche	NN	N.Reg.Dat.Pl.Masc	no	reported.speech.1	-	-	intexpr.1	-
der	-	der	ART	ART.Def.Gen.Pl.Masc	no	reported.speech.1	-	-	-	-
sozialdemokratischen	-	sozialdemokratisch	ADJA	ADJA.Pos.Gen.Pl.Masc	no	reported.speech.1	-	-	-	-
Agitationsredner	-	Agitationsredner	NN	N.Reg.Gen.Pl.Masc	no	reported.speech.1	-	speaker.1	-	-
ohnehin	-	ohnehin	ADV	ADV	no	-	-	-	-	-
mehr	-	mehr	ADV	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
als	-	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
billig	-	billig	ADJD	ADJD.Pos	no	-	-	-	-	-
entgegenkommen	-	entgegenkommen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
da	-	da	KOUS	CONJ.SubFin.-	no	reported.speech.18	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	reported.speech.18	-	-	-	-
selbst	-	selbst	ADV	ADV	no	reported.speech.18	-	-	-	-
Redner	-	Redner	NN	N.Reg.Nom.Pl.Masc	no	reported.speech.18	-	speaker.18_19	-	-
haben	-	haben	VAFIN	VFIN.Haben.3.Pl.Pres.Ind	no	reported.speech.18	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.speech.18	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	no	reported.speech.18	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	reported.speech.18	-	-	-	-
auch	-	auch	ADV	ADV	no	reported.speech.18	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	reported.speech.18	-	-	-	-
leicht	-	leicht	ADJD	ADJD.Pos	no	reported.speech.18	-	-	-	-
unter	-	unter	APPR	APPR.Unter	no	reported.speech.18	-	-	-	-
zwei	-	zwei	CARD	CARD	no	reported.speech.18	-	-	-	-
Stunden	-	Stunde	NN	N.Reg.Dat.Pl.Fem	no	reported.speech.18	-	-	-	-
tun	-	tun	VVINF	VINF.Full.-	no	reported.speech.18	-	-	intexpr.18	-
.	-	--	$.	SYM.Pun.Sent	no	reported.speech.18	-	-	-	-
Soweit	-	soweit	ADV	CONJ.SubFin.-	yes	-	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	-	-	-	-	-
