tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Erschrocken	-	erschrocken	VVPP	ADJD.Pos	yes	-	-	-	-	-
fuhr	-	fahren	VVFIN	VFIN.Full.1.Sg.Past.Ind	no	-	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	-	-	-	-	-
zurück	-	zurück	PTKVZ	PART.Verb	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
überlegte	-	überlegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.1	-	intexpr.1	-
mir	-	sich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	no	-	frame.1	speaker.1	-	-
aber	-	aber	ADV	ADV	no	-	frame.1	-	-	-
sofort	-	sofort	ADV	ADV	no	-	frame.1	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.1	-	-	-	-
Umkehren	-	Umkehr	NN	N.Reg.Nom.Sg.Neut	no	indirect.thought.1	-	-	-	-
Verdacht	-	Verdacht	NN	N.Reg.Acc.Sg.Masc	no	indirect.thought.1	-	-	-	-
erregen	-	erregen	VVINF	VINF.Full.-	no	indirect.thought.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.1	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	indirect.thought.1	-	-	-	-
gerade	-	gerade	ADV	ADV	no	indirect.thought.1	-	-	-	-
Weg	-	Weg	NN	ADV	no	indirect.thought.1	-	-	-	-
mitten	-	mitten	ADV	ADV	no	indirect.thought.1	-	-	-	-
hindurch	-	hindurch	ADV	PROADV.Dem	no	indirect.thought.1	-	-	-	-
aber	-	aber	ADV	ADV	no	indirect.thought.1	-	-	-	-
auch	-	auch	ADV	ADV	no	indirect.thought.1	-	-	-	-
hier	-	hier	ADV	ADV	no	indirect.thought.1	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	indirect.thought.1	-	-	-	-
beste	-	gut	ADJA	ADJA.Sup.Nom.Sg.Masc	no	indirect.thought.1	-	-	-	-
sein	-	sein	VAINF	VINF.Sein.-	no	indirect.thought.1	-	-	-	-
