tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Die	-	der	ART	ART.Def.Nom.Pl.Masc	yes	reported.writing.2	-	-	-	-
Gründe	-	Grund	NN	N.Reg.Nom.Pl.Masc	no	reported.writing.2	-	-	-	-
für	-	für	APPR	APPR.Acc	no	reported.writing.2	-	-	-	-
diese	-	dieser	PDAT	PRO.Dem.Attr.-.Acc.Sg.Fem	no	reported.writing.2	-	-	-	-
Haltung	-	Haltung	NN	N.Reg.Acc.Sg.Fem	no	reported.writing.2	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
deutschen	-	deutsch	ADJA	ADJA.Pos.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
Regierung	-	Regierung	NN	N.Reg.Gen.Sg.Fem	no	reported.writing.2	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	reported.writing.2	-	-	-	-
seit	-	seit	APPR	APPR.Dat	no	reported.writing.2	-	-	-	-
zehn	-	zehn	CARD	CARD	no	reported.writing.2	-	-	-	-
Jahren	-	Jahr	NN	N.Reg.Dat.Pl.Neut	no	reported.writing.2	-	-	-	-
so	-	so	ADV	ADV	no	reported.writing.2	-	-	-	-
oft	-	oft	ADV	ADV	no	reported.writing.2	-	-	-	-
in	-	in	APPR	APPR.In	no	reported.writing.2	-	-	-	-
diesen	-	dieser	PDAT	PRO.Dem.Attr.-.Dat.Pl.Neut	no	reported.writing.2	-	-	-	-
Heften	-	Heft	NN	N.Reg.Dat.Pl.Neut	no	reported.writing.2	-	speaker.2_3	-	-
auseinandergesetzt	-	auseinandersetzen	VVPP	VPP.Full.Psp	no	reported.writing.2	-	-	intexpr.2	-
worden	-	werden	VAPP	VPP.Aux.Psp	no	reported.writing.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
wohl	-	wohl	ADV	ADV	no	-	-	-	-	-
erübrigt	-	erübrigen	VVPP	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
