tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Kann	-	können	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	yes	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
mehr	-	mehr	PIAT	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
Anmut	-	Anmut	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
für	-	für	APPR	APPR.Acc	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
kleine	-	klein	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Gefälligkeit	-	Gefälligkeit	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
danken	-	danken	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	-	als	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
folgenden	-	folgend	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
Zeilen	-	Zeile	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
geschehen	-	geschehen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	-	der	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	-	-	-	-	-
unter	-	unter	APPR	APPR.Unter	no	-	-	-	-	-
vielen	-	vieler	PIAT	PRO.Indef.Attr.-.Dat.Pl.Masc	no	-	-	-	-	-
andern	-	anderer	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
Gelegenheitsgedichten	-	Gelegenheitsgedicht	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	-	-	-	-	-
seinem	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	-	-	speaker.10	-	-
Tode	-	Tod	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
für	-	für	APPR	APPR.Acc	no	-	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Masc	no	-	-	-	-	-
Freunde	-	Freund	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
zusammengestellten	-	zusammengestellt	ADJA	ADJA.Pos.Dat.Sg.Neut	no	-	-	-	-	-
Gedenkbuch	-	Gedenkbuch	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
finden	-	finden	VVINF	VINF.Full.-	no	-	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	yes	-	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	-	-	-	-	-
vom	-	von	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Jahre	-	Jahr	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
1876	-	1876	CARD	CARD	no	-	-	-	-	-
—	-	—	NN	N.Reg.*.*.Neut	no	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
rechne	-	rechnen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	-	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	-	-	-	-	-
—	-	—	NN	N.Name.Dat.Sg.*	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Anakreon	-	Anakreon	NN	N.Name.Nom.Sg.*	no	reported.writing.1.nonfact	-	speaker.1	-	-
hätte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Subj	no	reported.writing.1.nonfact	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	reported.writing.1.nonfact	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	reported.writing.1.nonfact	-	-	-	-
schöner	-	schön	ADJD	ADJD.Comp	no	reported.writing.1.nonfact	-	-	-	-
ausdrücken	-	ausdrücken	VVINF	VINF.Full.-	no	reported.writing.1.nonfact	-	-	intexpr.1	-
können	-	können	VMINF	VINF.Mod.-	no	reported.writing.1.nonfact	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	reported.writing.1.nonfact	-	-	-	-
Wenn	-	wenn	KOUS	CONJ.SubFin.-	yes	direct.writing.10	-	-	-	-
Iris	-	Iris	NE	N.Name.Nom.Sg.Fem	no	direct.writing.10	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	direct.writing.10	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Fem	no	direct.writing.10	-	-	-	-
bunten	-	bunt	ADJA	ADJA.Pos.Dat.Pl.Fem	no	direct.writing.10	-	-	-	-
Schwingen	-	Schwing	NN	N.Reg.Dat.Pl.Fem	no	direct.writing.10	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.10	-	-	-	-
Dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	direct.writing.10	-	-	-	-
Adler	-	Adler	NN	N.Reg.Dat.Sg.Masc	no	direct.writing.10	-	-	-	-
gleich	-	gleich	ADJD	ADV	no	direct.writing.10	-	-	-	-
an	-	an	APPR	APPR.An	no	direct.writing.10	-	-	-	-
raschem	-	rasch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	direct.writing.10	-	-	-	-
Flug	-	Flug	NN	N.Reg.Dat.Sg.Masc	no	direct.writing.10	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.10	-	-	-	-
Windschnell	-	Windschnell	NN	N.Name.Nom.Sg.*	no	direct.writing.10	-	-	-	-
gen	-	gen	APPR	APPR.Acc	no	direct.writing.10	-	-	-	-
Troja	-	Troja	NE	N.Name.Acc.Sg.Neut	no	direct.writing.10	-	-	-	-
Junos	-	Junos	NE	N.Name.Gen.Sg.Neut	no	direct.writing.10	-	-	-	-
Botschaft	-	Botschaft	NN	N.Reg.Acc.Sg.Fem	no	direct.writing.10	-	-	-	-
trug	-	tragen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.10	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.10	-	-	-	-
Mocht	-	Mocht	NN	ADJD.Pos	no	direct.writing.10	-	-	-	-
'	-	--	$(	SYM.Quot.Right	no	direct.writing.10	-	-	-	-
ihr	-	ihr	PPOSAT	PRO.Pers.Subst.3.Dat.Sg.Fem	no	direct.writing.10	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	direct.writing.10	-	-	-	-
