tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Die	-	der	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
Größe	-	Größe	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
aller	-	aller	PIAT	PRO.Indef.Attr.-.Gen.Pl.Neut	no	-	-	-	-	-
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Gen.Pl.Neut	no	-	-	-	-	-
Schraubenkanonenboote	-	Schraubenkanonenboot	NN	N.Reg.Gen.Pl.Neut	no	-	-	-	-	-
erster	-	erster	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Classe	-	Classe	NN	N.Name.*.*.*	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	-	welcher	PRELS	PRO.Rel.Subst.-.Nom.Pl.Neut	no	-	-	-	-	-
Dreimastschoonertakelage	-	Dreimastschoonertakelage	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
führen	-	führen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
durchgängig	-	durchgängig	ADJD	ADJD.Pos	no	-	-	-	-	-
genau	-	genau	ADJD	ADJD.Pos	no	-	-	-	-	-
dieselbe	-	derselbe	PDS	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
zwar	-	zwar	ADV	ADV	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	-	-	-	-	-
gar	-	gar	ADV	ADV	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	-	-	-	-
unbedeutend	-	unbedeutend	ADJD	ADJD.Pos	no	-	-	-	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	-	-	-	-
121	-	121	CARD	CARD	no	-	-	-	-	-
1/2	-	1/2	CARD	CARD	no	-	-	-	-	-
Fuß	-	Fuß	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
Länge	-	Länge	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
(	-	--	$(	SYM.Paren.Left	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Masc	no	-	-	-	-	-
Kiellänge	-	Kiellänge	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Glattdeckcorvette	-	Glattdeckcorvette	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
„Nymphe"	-	„Nymphe"	NN	N.Name.Nom.Sg.*	no	-	-	-	-	-
beträgt	-	betragen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
nur	-	nur	ADV	ADV	no	-	-	-	-	-
150	-	150	CARD	CARD	no	-	-	-	-	-
Fuß	-	Fuß	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
22	-	22	CARD	CARD	yes	-	-	-	-	-
1/2	-	1/2	CARD	CARD	no	-	-	-	-	-
Fuß	-	Fuß	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
Breite	-	Breite	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
9	-	9	CARD	CARD	no	-	-	-	-	-
Fuß	-	Fuß	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
Tiefe	-	Tiefe	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Raum	-	Raum	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
trotzdem	-	trotzdem	PAV	PROADV.Dem	no	-	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	-	-	-	-	-
vollständiger	-	vollständig	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Bemannung	-	Bemannung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Armirung	-	Armirung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
nur	-	nur	ADV	ADV	no	-	-	-	-	-
7—7	-	7—7	ADJD	CARD	no	-	-	-	-	-
1/2	-	1/2	CARD	CARD	no	-	-	-	-	-
Fuß	-	Fuß	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
Tiefgang	-	Tiefgang	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Nom.Sg.Fem	no	-	-	-	-	-
Gesammthöhe	-	Gesammthöhe	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Fahrzeugs	-	Fahrzeug	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
16	-	16	CARD	CARD	no	-	-	-	-	-
1/4	-	1/4	CARD	CARD	no	-	-	-	-	-
Fuß	-	Fuß	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
ein	-	ein	ART	ART.Indef.Nom.Sg.Masc	no	-	-	-	-	-
Gehalt	-	Gehalt	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
weniger	-	weniger	ADV	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
als	-	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
300	-	300	CARD	CARD	no	-	-	-	-	-
Tons	-	Ton	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
herausstellt	-	herastellen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
übrigens	-	übrigens	ADV	ADV	no	-	-	-	-	-
kostet	-	kosten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
jedes	-	jeder	PIAT	PRO.Indef.Attr.-.Acc.Sg.Neut	no	-	-	-	-	-
einzelne	-	einzeln	ADJA	PRO.Indef.Subst.-.Acc.Sg.Neut	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
weniger	-	weniger	ADV	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
als	-	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
66	-	66	CARD	CARD	no	-	-	-	-	-
,000	-	,000	CARD	N.Reg.*.*.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
Armirung	-	Armirung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
aber	-	aber	ADV	ADV	no	-	-	-	-	-
ziemlich	-	ziemlich	ADV	ADV	no	-	-	-	-	-
80.000	-	80.000	CARD	CARD	no	-	-	-	-	-
Thlr	-	Thlr	NN	N.Reg.*.*.Masc	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Ihre	-	ihr	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	yes	-	-	-	-	-
Bemannung	-	Bemannung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
beträgt	-	betragen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
40	-	40	CARD	CARD	no	-	-	-	-	-
Mann	-	Mann	NN	N.Reg.*.*.Masc	no	-	-	-	-	-
(	-	--	$(	SYM.Paren.Left	no	-	-	-	-	-
Maximaletat	-	Maximaletat	NN	N.Name.Nom.Sg.*	no	-	-	-	-	-
80	-	80	CARD	CARD	no	-	-	-	-	-
Mann	-	Mann	NN	N.Reg.*.*.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
außer	-	außer	APPR	APPR.Außer	no	-	-	-	-	-
6	-	6	CARD	CARD	no	-	-	-	-	-
Mann	-	Mann	NN	N.Reg.*.*.Masc	no	-	-	-	-	-
Reserve	-	Reserve	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Armirung	-	Armirung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
3	-	3	CARD	CARD	no	-	-	-	-	-
gezogenen	-	gezogen	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
24pfündern	-	24pfündern	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
Drehscheiben	-	Drehscheiben	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	-	welcher	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	no	-	-	-	-	-
68pfündige	-	68pfündig	ADJA	ADJA.Pos.Acc.Pl.*	no	-	-	-	-	-
Vollgeschosse	-	Vollgeschoß	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
schleudern	-	schleudern	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
(	-	--	$(	SYM.Paren.Left	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
wohl	-	wohl	ADV	ADV	no	-	-	-	-	-
2	-	2	CARD	CARD	no	-	-	-	-	-
gezogenen	-	gezogen	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
24pfündern	-	24pfündern	NN	TRUNC.Noun	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
1	-	1	CARD	CARD	no	-	-	-	-	-
68pfündigen	-	68pfündig	ADJA	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
Bombenkanon	-	Bombenkanon	NN	N.Name.Gen.Sg.Masc	no	-	-	-	-	-
Nr.	-	Nr.	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
1	-	1	CARD	CARD	yes	-	-	-	-	-
)	-	--	$(	SYM.Paren.Right	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
verleiht	-	verleihen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
ihnen	-	ihnen	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	-	-	-	-	-
Schiffen	-	Schiff	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
12	-	12	CARD	CARD	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
selbst	-	selbst	ADV	ADV	no	-	-	-	-	-
noch	-	noch	ADV	ADV	no	-	-	-	-	-
mehr	-	mehr	PIAT	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
Kanonen	-	Kanone	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
gewöhnlicher	-	gewöhnlich	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Armirung	-	Armirung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
gegenüber	-	gegenüber	APPR	ADV	no	-	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	-	-	-	-	-
entschiedenes	-	entschieden	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
Uebergewicht	-	Uebergewicht	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Denn	-	denn	KON	CONJ.Coord.Denn	yes	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Fem	no	-	-	-	-	-
letzteren	-	letzterer	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
selbst	-	selbst	ADV	ADV	no	-	-	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	-	-	-	-	-
14	-	14	CARD	CARD	no	-	-	-	-	-
glatte	-	glatt	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
30pfünder	-	30pfünder	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
führen	-	führen	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
können	-	können	VMFIN	VFIN.Mod.3.Pl.Pres.Ind	no	-	-	-	-	-
doch	-	doch	ADV	ADV	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Breitseite	-	Breitseite	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
nur	-	nur	ADV	ADV	no	-	-	-	-	-
7	-	7	CARD	CARD	no	-	-	-	-	-
Geschütze	-	Geschütze	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
verwenden	-	verwenden	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
also	-	also	ADV	ADV	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Ganzen	-	ganze	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
nur	-	nur	ADV	ADV	no	-	-	-	-	-
210	-	210	CARD	CARD	no	-	-	-	-	-
Pfund	-	Pfund	NN	N.Reg.*.*.Neut	no	-	-	-	-	-
Eisen	-	Eisen	NN	N.Reg.Acc.*.Neut	no	-	-	-	-	-
schleudern	-	schleudern	VVINF	VINF.Full.-	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
während	-	während	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
Schraubenkanonenboot	-	Schraubenkanonenboot	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
alle	-	aller	PIAT	PRO.Indef.Attr.-.Acc.Pl.Neut	no	-	-	-	-	-
Geschütze	-	Geschütze	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	-	-	-	-	-
einer	-	ein	ART	ART.Indef.Dat.Sg.Fem	no	-	-	-	-	-
Flanke	-	Flanke	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	-	-	-	-	-
richten	-	richten	VVINF	VINF.Full.-	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Stande	-	Stande	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Geschosse	-	Geschoß	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Gesammtgewicht	-	Gesammtgewicht	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
204	-	204	CARD	CARD	no	-	-	-	-	-
Pfund	-	Pfund	NN	N.Reg.*.*.Neut	no	-	-	-	-	-
schleudert	-	schleudern	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wobei	-	wobei	PWAV	CONJ.SubFin.-	no	-	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
größere	-	groß	ADJA	ADJA.Comp.Acc.Sg.Fem	no	-	-	-	-	-
Tragweite	-	Tragweite	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
größere	-	groß	ADJA	ADJA.Comp.Acc.Sg.Fem	no	-	-	-	-	-
Percussionsfähigkeit	-	Percussionsfähigkeit	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Pl.Fem	no	-	-	-	-	-
Kanonen	-	Kanone	NN	N.Reg.Gen.Pl.Fem	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
gezogenen	-	gezogen	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Systems	-	Systems	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
Anschlag	-	Anschlag	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
bringen	-	bringen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Pl.Neut	yes	-	-	-	-	-
Geschütze	-	Geschütze	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
sind	-	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	-	-	-	-	-
nun	-	nun	ADV	ADV	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Oberdeck	-	Oberdeck	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Art	-	Art	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
placirt	-	placiren	NN	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
eins	-	eins	CARD	PRO.Indef.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
ganz	-	ganz	ADV	ADV	no	-	-	-	-	-
vorn	-	vorn	ADV	ADV	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Bug	-	Bug	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
ein	-	ein	ART	ART.Indef.*.*.*	no	-	-	-	-	-
anderes	-	anderer	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
ganz	-	ganz	ADV	ADV	no	-	-	-	-	-
hinten	-	hinten	ADV	ADV	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Heck	-	Heck	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
dritte	-	dritter	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
zwischen	-	zwischen	APPR	APPR.Zwischen	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Großmast	-	Großmast	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
davorstehenden	-	davorstehend	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Schornstein	-	Schornstein	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
Kreisschienen	-	kreisschien	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
aufgestellt	-	aufstellen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Hinsichtlich	-	hinsichtlich	APPR	APPR.Gen	yes	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Takelage	-	Takelage	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
aber	-	aber	KON	ADV	no	-	-	-	-	-
fällt	-	fallen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
vor	-	vor	APPR	APPR.Vor	no	-	-	-	-	-
allem	-	alle	PIS	PRO.Indef.Subst.-.Dat.Sg.Neut	no	-	-	-	-	-
auf	-	auf	PTKVZ	PART.Verb	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Masc	no	-	-	-	-	-
beiden	-	beide	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
anderen	-	anderer	PIS	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
Masten	-	Mast	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
ziemlich	-	ziemlich	ADV	ADV	no	-	-	-	-	-
gleicher	-	gleich	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Höhe	-	Höhe	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
sehr	-	sehr	ADV	ADV	no	-	-	-	-	-
weit	-	weit	ADJD	ADJD.Pos	no	-	-	-	-	-
auseinanderstehen	-	auseinanderstehen	VVINF	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
während	-	während	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
hinterste	-	hinterer	ADJA	ADJA.Sup.Nom.Sg.Masc	no	-	-	-	-	-
Mast	-	Mast	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Besanmast	-	Besanmast	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
bedeutend	-	bedeutend	ADJD	ADJD.Pos	no	-	-	-	-	-
kleiner	-	klein	ADJD	ADJD.Comp	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
als	-	als	KOKOM	CONJ.Comp.-	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Masc	no	-	-	-	-	-
beiden	-	beide	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
vorderen	-	vorderer	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Großmast	-	Großmast	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
sehr	-	sehr	ADV	ADV	no	-	-	-	-	-
nahe	-	nahe	PTKVZ	ADJD.Pos	no	-	-	-	-	-
steht	-	stehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Sg.Fem	yes	-	-	-	-	-
Schnelligkeit	-	Schnelligkeit	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Gen.Pl.Neut	no	-	-	-	-	-
Fahrzeuge	-	Fahrzeug	NN	N.Reg.Gen.Pl.Neut	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
ihren	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Fem	yes	-	-	-	-	-
vorzüglichen	-	vorzüglich	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
berühmten	-	berühmt	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Fabrik	-	Fabrik	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
