tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	yes	-	frame.20	speaker.20	-	-
haben	-	haben	VAFIN	VFIN.Haben.1.Pl.Pres.Ind	no	-	frame.20	-	-	-
bis	-	bis	KON	ADV	no	-	frame.20	-	-	-
jetzt	-	jetzt	ADV	ADV	no	-	frame.20	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	frame.20	-	-	-
gewußt	-	wissen	VVPP	VPP.Full.Psp	no	-	frame.20	-	intexpr.20	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.20	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.20.nonfact.border=state	-	-	-	-
diese	-	dieser	PDAT	PRO.Dem.Attr.-.Nom.Sg.Fem	no	indirect.thought.20.nonfact.border=state	-	-	-	-
gutmütige	-	gutmütig	ADJA	ADJA.Pos.Nom.Sg.Fem	no	indirect.thought.20.nonfact.border=state	-	-	-	-
Hausfrau	-	Hausfrau	NN	N.Reg.Nom.Sg.Fem	no	indirect.thought.20.nonfact.border=state	-	-	-	-
eine	-	ein	ART	ART.Indef.Nom.Sg.Fem	no	indirect.thought.20.nonfact.border=state	-	-	-	-
Berlinerin	-	Berlinerin	NN	N.Reg.Nom.Sg.Fem	no	indirect.thought.20.nonfact.border=state	-	-	-	-
gewesen	-	sein	VAPP	VPP.Sein.Psp	no	indirect.thought.20.nonfact.border=state	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	indirect.thought.20.nonfact.border=state	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	reported.writing.2	-	-	-	-
erfuhren	-	erfahren	VVFIN	VFIN.Full.1.Pl.Past.Ind	no	reported.writing.2	-	-	intexpr.2	-
es	-	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	reported.writing.2	-	-	-	-
erst	-	erst	ADV	ADV	no	reported.writing.2	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	reported.writing.2	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
Rudolphschen	-	rudolphsch	NN	ADJA.Pos.Dat.Sg.Fem	no	reported.writing.2	-	speaker.2	-	-
Verbesserung	-	Verbesserung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.2	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.writing.2	-	-	-	-
Diese	-	dieser	PDS	PRO.Dem.Subst.-.Nom.Sg.Fem	yes	-	frame.3	speaker.3	-	-
lautet	-	lauten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.3	-	intexpr.3	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.3	-	-	-
Die	-	der	ART	ART.Def.Nom.Sg.Fem	yes	direct.writing.3	frame.4	-	-	-
Hausfrau	-	Hausfrau	NN	N.Reg.Nom.Sg.Fem	no	direct.writing.3	frame.4	speaker.4	-	-
lachte	-	lachen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.3	frame.4	-	-	-
in	-	in	APPR	APPR.In	no	direct.writing.3	frame.4	-	-	-
ihrem	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	direct.writing.3	frame.4	-	-	-
Sinn	-	Sinn	NN	N.Reg.Dat.Sg.Masc	no	direct.writing.3	frame.4	-	-	-
Und	-	und	KON	CONJ.Coord.-	no	direct.writing.3	frame.4	-	-	-
sprach	-	sprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.3	frame.4	-	intexpr.4	-
:	-	--	$.	SYM.Pun.Colon	no	direct.writing.3	frame.4	-	-	-
Na	-	na	ITJ	ITJ	no	direct.writing.3|direct.speech.4	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.3|direct.speech.4	-	-	-	-
Mäuschen	-	Mäusche	NN	N.Reg.Acc.Pl.Neut	no	direct.writing.3|direct.speech.4	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.3|direct.speech.4	-	-	-	-
denn	-	denn	KON	CONJ.Coord.Denn	no	direct.writing.3|direct.speech.4	-	-	-	-
lauf	-	lauf	VVIMP	VIMP.Full.2.Sg	no	direct.writing.3|direct.speech.4	-	-	-	-
nur	-	nur	ADV	ADV	no	direct.writing.3|direct.speech.4	-	-	-	-
hin	-	hin	PTKVZ	PART.Verb	no	direct.writing.3|direct.speech.4	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.writing.3|direct.speech.4	-	-	-	-
Wollte	-	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	yes	direct.writing.3|direct.speech.4	-	-	-	-
ja	-	ja	ADV	ADV	no	direct.writing.3|direct.speech.4	-	-	-	-
auch	-	auch	ADV	ADV	no	direct.writing.3|direct.speech.4	-	-	-	-
meinem	-	mein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	direct.writing.3|direct.speech.4	-	-	-	-
Kinde	-	Kind	NN	N.Reg.Dat.Sg.Neut	no	direct.writing.3|direct.speech.4	-	-	-	-
eben	-	eben	ADV	ADV	no	direct.writing.3|direct.speech.4	-	-	-	-
Einen	-	ein	ADJA	ART.Indef.Acc.Sg.Masc	no	direct.writing.3|direct.speech.4	-	-	-	-
Pfefferkuchen	-	Pfefferkuch	NN	N.Reg.Acc.Sg.Masc	no	direct.writing.3|direct.speech.4	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Neut	no	direct.writing.3|direct.speech.4	-	-	-	-
Knabbern	-	Knabber	NN	N.Reg.Dat.Sg.Neut	no	direct.writing.3|direct.speech.4	-	-	-	-
geben	-	geben	VVINF	VINF.Full.-	no	direct.writing.3|direct.speech.4	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.writing.3|direct.speech.4	-	-	-	-
Das	-	der	ART	ART.Def.Nom.Sg.Neut	yes	direct.writing.3	-	-	-	-
Mäuschen	-	mäuschen	NN	N.Reg.Nom.Sg.Neut	no	direct.writing.3	-	-	-	-
aber	-	aber	KON	ADV	no	direct.writing.3	-	-	-	-
lief	-	laufen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.3	-	-	-	-
fort	-	fort	ADV	PART.Verb	no	direct.writing.3	-	-	-	-
geschwind	-	geschwind	ADJD	ADJD.Pos	no	direct.writing.3	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.3	-	-	-	-
Und	-	und	KON	CONJ.Coord.-	no	direct.writing.3	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	direct.writing.3	-	-	-	-
Mutter	-	Mutter	NN	N.Reg.Nom.Sg.Fem	no	direct.writing.3	-	-	-	-
ging	-	gehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.3	-	-	-	-
fröhlich	-	fröhlich	ADJD	ADJD.Pos	no	direct.writing.3	-	-	-	-
zu	-	zu	APPR	APPR.Dat	no	direct.writing.3	-	-	-	-
ihrem	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	direct.writing.3	-	-	-	-
Kind	-	Kind	NN	N.Reg.Dat.Sg.Neut	no	direct.writing.3	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.writing.3	-	-	-	-
Kann	-	können	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	yes	-	frame.5	-	-	-
uns	-	uns	PPER	PRO.Pers.Subst.1.Dat.Pl.*	no	-	frame.5	speaker.5	-	-
nach	-	nach	APPR	APPR.Dat	no	-	frame.5	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	frame.5	-	-	-
Lesen	-	Lesen	NN	N.Reg.Dat.Sg.Neut	no	-	frame.5	-	-	-
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Gen.Sg.Fem	no	-	frame.5	-	-	-
Probe	-	Probe	NN	N.Reg.Gen.Sg.Fem	no	-	frame.5	-	-	-
von	-	von	APPR	APPR.Dat	no	-	frame.5	-	-	-
Verbesserungen	-	Verbesserung	NN	N.Reg.Dat.Pl.Fem	no	-	frame.5	-	-	-
deutscher	-	deutsch	ADJA	ADJA.Pos.Gen.Pl.Neut	no	-	frame.5	-	-	-
Gedichte	-	Gedicht	NN	N.Reg.Gen.Pl.Neut	no	-	frame.5	-	-	-
jemand	-	jemand	PIS	PRO.Indef.Subst.-.Acc.Sg.Masc	no	-	frame.5	-	-	-
verdenken	-	verdenken	VVINF	VINF.Full.-	no	-	frame.5	-	intexpr.5	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.5	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.5.nonfact	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	indirect.thought.5.nonfact	-	speaker.6	-	-
an	-	an	APPR	APPR.An	no	indirect.thought.5.nonfact	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	indirect.thought.5.nonfact	-	-	-	-
Spitze	-	Spitze	NN	N.Reg.Acc.Sg.Fem	no	indirect.thought.5.nonfact	-	-	-	-
dieser	-	dieser	PDAT	PRO.Dem.Attr.-.Gen.Sg.Fem	no	indirect.thought.5.nonfact	-	-	-	-
Mitteilung	-	Mitteilung	NN	N.Reg.Gen.Sg.Fem	no	indirect.thought.5.nonfact	-	-	-	-
„Ein	-	„Ein	ADJD	ADJA.Pos.Nom.Sg.Masc	no	indirect.thought.5.nonfact|direct.writing.6	-	-	-	-
neuer	-	neu	ADJA	ADJA.Pos.Nom.Sg.Masc	no	indirect.thought.5.nonfact|direct.writing.6	-	-	-	-
Ballhorn"	-	Ballhorn"	NN	N.Name.Nom.Sg.Masc	no	indirect.thought.5.nonfact|direct.writing.6	-	-	-	-
geschrieben	-	schreiben	VVPP	VPP.Full.Psp	no	indirect.thought.5.nonfact	-	-	-	-
haben	-	haben	VAFIN	VINF.Haben.-	no	indirect.thought.5.nonfact	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	indirect.thought.5.nonfact	-	-	-	-
Hündchen	-	Hündchen	NN	N.Reg.Nom.Sg.Neut	yes	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Böckchen	-	Böckchen	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Kind	-	Kind	NN	N.Reg.Nom.Sg.Neut	yes	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Ochse	-	Ochse	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Nachschrift	-	Nachschrift	NN	N.Reg.Nom.Sg.Fem	yes	-	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Redaktion	-	Redaktion	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
gewiß	-	gewiß	ADJD	ADV	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
schön	-	schön	ADJD	ADJD.Pos	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
Verse	-	Vers	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
verballhornt	-	verballhornen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
werden	-	werden	VAINF	VFIN.Aux.3.Pl.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
mag	-	mögen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	-	-	-	-
nun	-	nun	ADV	ADV	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Dichter	-	Dichter	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
Goethe	-	Goethe	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
oder	-	oder	KON	CONJ.Coord.-	no	-	-	-	-	-
Schiller	-	Schiller	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
oder	-	oder	KON	CONJ.Coord.-	no	-	-	-	-	-
mag	-	mögen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
Hey	-	Hey	NE	N.Name.Dat.Sg.*	no	-	-	-	-	-
oder	-	oder	KON	CONJ.Coord.-	no	-	-	-	-	-
Burmann	-	Burmann	NE	N.Name.Dat.Sg.*	no	-	-	-	-	-
heißen	-	heißen	VVFIN	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Aber	-	aber	ADV	CONJ.Coord.Aber	yes	-	-	-	-	-
sollte	-	sollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	-	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
guten	-	gut	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Hey	-	Hey	NE	N.Name.*.*.*	no	-	-	-	-	-
jetzt	-	jetzt	ADV	ADV	no	-	-	-	-	-
lieber	-	lieber	ADJD	ADV	no	-	-	-	-	-
ganz	-	ganz	ADV	ADV	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
Ruhe	-	Ruhe	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
lassen	-	lassen	VVINF	VINF.Full.-	no	-	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Und	-	und	KON	CONJ.Coord.-	yes	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
guten	-	gut	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Speckter	-	Speckter	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
dazu	-	dazu	PAV	PROADV.Dem	no	-	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	-	-	-	-
doch	-	doch	ADV	ADV	no	-	-	-	-	-
wirklich	-	wirklich	ADJD	ADJD.Pos	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
höchste	-	hoch	ADJA	ADJA.Sup.Acc.Sg.Fem	no	-	-	-	-	-
Zeit	-	Zeit	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Die	-	der	ART	ART.Def.Nom.Pl.Neut	yes	-	-	-	-	-
sogenannten	-	sogenannter	ADJA	ADJA.Pos.Nom.Pl.Neut	no	-	-	-	-	-
„Fabeln"	-	„Fabeln"	NN	CARD	no	-	-	-	-	-
Heys	-	Heys	NE	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
mögen	-	mögen	VMFIN	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
als	-	als	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
zuerst	-	zuerst	ADV	ADV	no	-	-	-	-	-
