tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	frame.1	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	frame.1	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	-	frame.1	-	-	-
hoffen	-	hoffen	VVINF	VINF.Full.-	no	-	frame.1	-	intexpr.1	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.1	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	indirect.thought.1	-	-	-	-
edle	-	edel	ADJA	ADJA.Pos.Nom.Sg.Fem	no	indirect.thought.1	-	-	-	-
Arbeit	-	Arbeit	NN	N.Reg.Nom.Sg.Fem	no	indirect.thought.1	-	-	-	-
von	-	von	APPR	APPR.Dat	no	indirect.thought.1	-	-	-	-
Haupt	-	Haupt	NE	N.Reg.Dat.Sg.Neut	no	indirect.thought.1	-	-	-	-
zu	-	zu	APPR	APPR.Dat	no	indirect.thought.1	-	-	-	-
neuen	-	neu	ADJA	ADJA.Pos.Dat.Pl.Fem	no	indirect.thought.1	-	-	-	-
Untersuchungen	-	Untersuchung	NN	N.Reg.Dat.Pl.Fem	no	indirect.thought.1	-	-	-	-
anregen	-	anregen	VVINF	VINF.Full.-	no	indirect.thought.1	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.1	-	-	-	-
dazu	-	dazu	PAV	PROADV.Dem	no	indirect.thought.1	-	-	-	-
helfen	-	helfen	VVINF	VINF.Full.-	no	indirect.thought.1	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	indirect.thought.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	indirect.thought.1	-	-	-	-
diese	-	dieser	PDS	PRO.Dem.Attr.-.Acc.Pl.Fem	no	indirect.thought.1	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.1	-	-	-	-
andere	-	anderer	PIS	ADJA.Pos.Acc.Pl.Masc	no	indirect.thought.1	-	-	-	-
Zweifel	-	Zweifel	NN	N.Reg.Acc.Pl.Masc	no	indirect.thought.1	-	-	-	-
über	-	über	APPR	APPR.über	no	indirect.thought.1	-	-	-	-
Neidharts	-	Neidhart	NN	N.Name.Gen.Sg.*	no	indirect.thought.1	-	-	-	-
Poesie	-	Poesie	NN	N.Reg.Acc.Sg.Fem	no	indirect.thought.1	-	-	-	-
aufzuklären	-	aufklären	VVIZU	VINF.Full.zu	no	indirect.thought.1	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.1	-	-	-	-
Balbis	-	Balbis	NN	N.Name.Gen.Sg.*	yes	-	-	-	-	-
allgemeine	-	allgemein	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Erdbeschreibung	-	Erdbeschreibung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
oder	-	oder	KON	CONJ.Coord.-	no	-	-	-	-	-
