tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Darüber	-	darüber	PAV	PROADV.Dem	yes	-	-	-	-	-
ließ	-	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
geringste	-	gering	ADJA	ADJA.Sup.Nom.Sg.Masc	no	-	-	-	-	-
Aufschluß	-	Aufschluß	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
finden	-	finden	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Paul	-	Paul	NE	N.Name.Nom.Sg.Masc	no	-	frame.1	speaker.1	-	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	frame.1	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	frame.1	-	-	-
Gefühl	-	Gefühl	NN	N.Reg.Acc.Sg.Neut	no	-	frame.1	-	intexpr.1	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.1	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.1.border=unspec	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	indirect.thought.1.border=unspec	-	-	-	-
selbst	-	selbst	ADV	ADV	no	indirect.thought.1.border=unspec	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	indirect.thought.1.border=unspec	-	-	-	-
Unglück	-	Unglück	NN	N.Reg.Acc.Sg.Neut	no	indirect.thought.1.border=unspec	-	-	-	-
drohe	-	drohen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	indirect.thought.1.border=unspec	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.1.border=unspec	-	-	-	-
Der	-	der	ART	ART.Def.Nom.Sg.Masc	yes	-	frame.2	-	-	-
Gedanke	-	Gedanke	NN	N.Reg.Nom.Sg.Masc	no	-	frame.2	-	intexpr.2	-
fuhr	-	fahren	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.2	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.*	no	-	frame.2	speaker.2	-	-
durch	-	durch	APPR	APPR.Acc	no	-	frame.2	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	frame.2	-	-	-
Kopf	-	Kopf	NN	N.Reg.Acc.Sg.Masc	no	-	frame.2	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.2	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.2	-	-	-	-
Rina	-	Rina	NE	N.Name.Nom.Sg.Fem	no	indirect.thought.2	-	-	-	-
in	-	in	APPR	APPR.In	no	indirect.thought.2	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	indirect.thought.2	-	-	-	-
Geheimnis	-	Geheimnis	NN	N.Reg.Dat.Sg.Neut	no	indirect.thought.2	-	-	-	-
mit	-	mit	PTKVZ	ADV	no	indirect.thought.2	-	-	-	-
einbegriffen	-	einbegriffen	VVPP	VPP.Full.Psp	no	indirect.thought.2	-	-	-	-
sei	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	no	indirect.thought.2	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
aber	-	aber	KON	CONJ.Coord.Aber	no	-	frame.3	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.3	speaker.3_4	-	-
sagte	-	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.3	-	intexpr.3	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	frame.3	-	intexpr.3	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.3	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.3	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	indirect.thought.3	-	-	-	-
ein	-	ein	ART	ART.Indef.Nom.Sg.Masc	no	indirect.thought.3|reported.thought.4	-	-	-	-
alberner	-	albern	ADJA	ADJA.Pos.Nom.Sg.Masc	no	indirect.thought.3|reported.thought.4	-	-	-	-
Einfall	-	Einfall	NN	N.Reg.Nom.Sg.Masc	no	indirect.thought.3|reported.thought.4	-	-	intexpr.4	-
sei	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	no	indirect.thought.3	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.thought.3	-	-	-	-
Denn	-	denn	KON	CONJ.Coord.Denn	yes	freeIndirect.thought.5	-	-	-	-
was	-	was	PWS	PRO.Indef.Subst.-.*.*.Neut	no	freeIndirect.thought.5	-	-	-	-
für	-	für	APPR	APPR.Acc	no	freeIndirect.thought.5	-	-	-	-
