tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Selbst	-	selbst	ADV	ADV	yes	-	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
einzige	-	einzig	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Gedicht	-	Gedicht	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
dem	-	der	PRELS	PRO.Rel.Subst.-.Dat.Sg.Neut	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	speaker.4_2_3	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
seines	-	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Neut	no	-	-	-	-	-
reinen	-	rein	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Strebens	-	Streben	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	-	-	-	-	-
freuen	-	freuen	VVINF	VINF.Full.-	no	-	-	-	-	-
scheint	-	scheinen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
sein	-	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	reported.writing.1	-	speaker.1	-	-
Ziel	-	Ziel	NN	N.Reg.Nom.Sg.Neut	no	reported.writing.1	-	-	-	-
„fast	-	„fast	NN	N.Name.*.*.*	no	reported.writing.1|direct.writing.4	-	-	-	-
erreicht	-	erreichen	VVPP	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.1|direct.writing.4	-	-	-	-
"	-	--	$(	SYM.Quot.Left	no	reported.writing.1|direct.writing.4	-	-	-	-
nennt	-	nennen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.1	-	-	intexpr.1	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Fem	no	reported.writing.2	-	-	-	-
ewigen	-	ewig	ADJA	ADJA.Pos.Nom.Pl.Fem	no	reported.writing.2	-	-	-	-
Mächte	-	Macht	NN	N.Reg.Nom.Pl.Fem	no	reported.writing.2	-	-	-	-
nur	-	nur	ADV	ADV	no	reported.writing.2	-	-	-	-
noch	-	noch	ADV	ADV	no	reported.writing.2	-	-	-	-
um	-	um	APPR	APPR.Acc	no	reported.writing.2	-	-	-	-
„ein	-	„ein	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.writing.2|direct.writing.3	-	-	-	-
letztes	-	letzter	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.writing.2|direct.writing.3	-	-	-	-
Mühen	-	Mühe	NN	VINF.Full.-	no	reported.writing.2|direct.writing.3	-	-	-	-
"	-	--	$(	SYM.Quot.Left	no	reported.writing.2|direct.writing.3	-	-	-	-
bittet	-	bitten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.2	-	-	intexpr.2	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
damit	-	damit	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
getrost	-	getrost	ADV	ADJD.Pos	no	-	-	-	-	-
vollende	-	vollend	ADJA	VFIN.Full.3.Sg.Pres.Subj	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
was	-	was	PRELS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
ernst	-	ernst	ADJD	ADJD.Pos	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
fest	-	fest	ADJD	ADJD.Pos	no	-	-	-	-	-
begonnen	-	beginnen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
selbst	-	selbst	ADV	ADV	no	-	frame.6	-	-	-
hier	-	hier	ADV	ADV	no	-	frame.6	-	-	-
schließt	-	schließen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.6	-	intexpr.6	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.6	speaker.6	-	-
doch	-	doch	ADV	ADV	no	-	frame.6	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	frame.6	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	frame.6	-	-	-
Ausdruck	-	Ausdruck	NN	N.Reg.Dat.Sg.Masc	no	-	frame.6	-	-	-
inneren	-	innerer	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	frame.6	-	-	-
Zagens	-	Zagen	NN	N.Reg.Gen.Sg.Neut	no	-	frame.6	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.6	-	-	-
inneren	-	innerer	ADJA	ADJA.Pos.Gen.Sg.Masc	no	-	frame.6	-	-	-
Zweifels	-	Zweifel	NN	N.Reg.Gen.Sg.Masc	no	-	frame.6	-	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.6	-	-	-
Also	-	also	ADV	ADV	yes	direct.writing.6|reported.speech.7	-	-	-	-
fleh'	-	fleh'n	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	direct.writing.6|reported.speech.7	-	-	intexpr.7	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.writing.6|reported.speech.7	-	speaker.7	-	-
