tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Rechtspflege	Rechtspflege	Rechtspflege	NN	N.Reg.Nom.Sg.Fem	yes	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Czernowitz	Czernowitz	Czernowitz	NE	N.Reg.Nom.Sg.Neut	yes	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
21.	21.	21.	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
August	August	August	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Geschworenenauslosung	Geschworenenauslosung	Geschworenenauslosung	NN	N.Reg.Nom.Sg.Fem	yes	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Bei	Bei	bei	APPR	APPR.Dat	yes	-	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Samstag	Samstag	Samstag	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
unter	unter	unter	APPR	APPR.Unter	no	-	-	-	-	-
Vorsitz	Vorsitz	Vorsitz	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
Vizepräsidenten	Vizepräsidenten	Vizepräsident	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
Kristel	Kristel	Kristel	NE	N.Reg.Acc.Pl.Neut	yes	-	-	-	-	-
stattgefundenen	stattgefundenen	stattgefunden	ADJA	ADJA.Pos.Gen.Sg.Fem	yes	-	-	-	-	-
Geschworenenauslosung	Geschworenenauslosung	Geschworenenauslosung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
für	für	für	APPR	APPR.Acc	no	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
am	am	an	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
12.	12.	12.	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
September	September	September	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
beim	beim	bei	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
hiesigen	hiesigen	hiesig	ADJA	ADJA.Pos.Dat.Sg.Neut	no	-	-	-	-	-
Landesgerichte	Landesgerichte	Landesgericht	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
beginnende	beginnende	beginnend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
dritte	dritte	dritter	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
diesjährige	diesjährige	diesjährig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Schwurgerichtsperiode	Schwurgerichtsperiode	Schwurgerichtsperiode	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
wurden	wurden	werden	VAFIN	VFIN.Aux.3.Pl.Past.Ind	no	-	-	-	-	-
folgende	folgende	folgend	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
Herren	Herren	Herr	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
ausgelost	ausgelost	ausgelost	VVPP	VPP.Full.Psp	no	-	-	-	-	-
:	:	--	$.	SYM.Pun.Colon	no	-	-	-	-	-
A.	A.	a.	APPRART	APPRART.Dat.Sg.Masc	yes	-	-	-	-	-
Hauptgeschworene	Hauptgeschworene	Hauptgeschworener	NN	N.Reg.Dat.Sg.Masc	yes	-	-	-	-	-
:	:	--	$.	SYM.Pun.Colon	no	-	-	-	-	-
Oskar	Oskar	Oskar	NE	N.Name.Nom.Sg.Masc	yes	-	-	-	-	-
Czerny	Czerny	Czerny	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Bildhauer	Bildhauer	Bildhauer	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Czernowitz	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
Gregor	Gregor	Gregor	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
